instance_index,feature_name,feature_type,percentage_changed,num_changed,num_total,original_value,distribution,unique_values
85,Useful_Training_Programs,categorical,0.0,0,3,1.0,{},
85,Work_Live_Balance,categorical,0.0,0,3,1.0,{},
85,Years_Experience,categorical,0.0,0,3,2.0,{},
85,Years_experience_lastorganization,categorical,33.33,1,3,2.0,"{""1.0"": 1}",1.0
86,Academic_degree,categorical,0.0,0,3,1.0,{},
86,Age,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
86,Bonus,categorical,100.0,3,3,1.0,"{""0.0"": 3}",0.0
86,Business_Travel,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
86,Distance_to_work,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
86,Emotional_Commitment,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
86,Environment_Satisfaction,categorical,0.0,0,3,1.0,{},
86,Gender,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
86,Get_Deserved_Promotion,categorical,0.0,0,3,0.0,{},
86,Health_Issues,categorical,0.0,0,3,0.0,{},
86,Job_Engagement,categorical,0.0,0,3,1.0,{},
86,Job_Opportunities,categorical,0.0,0,3,0.0,{},
86,Job_Satisfaction,categorical,0.0,0,3,1.0,{},
86,Job_Stability,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
86,Job_Support,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
86,MedicalInsurance,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
86,MonthlySalary,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
86,OverTime,categorical,0.0,0,3,0.0,{},
86,Payment_Overtime,categorical,0.0,0,3,0.0,{},
86,Physical_Stress,categorical,100.0,3,3,2.0,"{""1.0"": 3}",1.0
86,Psychological_Exhaustion,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
86,Recognition,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
86,Rewards_Wages_Satisfaction,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
86,Sector,categorical,33.33,1,3,3.0,"{""2.0"": 1}",2.0
86,Training_programs_During_last_three_years,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
86,Useful_Training_Programs,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
86,Work_Live_Balance,categorical,100.0,3,3,2.0,"{""1.0"": 3}",1.0
86,Years_Experience,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
86,Years_experience_lastorganization,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
87,Academic_degree,categorical,0.0,0,3,1.0,{},
87,Age,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
87,Bonus,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
87,Business_Travel,categorical,0.0,0,3,0.0,{},
87,Distance_to_work,categorical,0.0,0,3,1.0,{},
87,Emotional_Commitment,categorical,66.67,2,3,2.0,"{""1.0"": 2}",1.0
87,Environment_Satisfaction,categorical,0.0,0,3,1.0,{},
87,Gender,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
87,Get_Deserved_Promotion,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
87,Health_Issues,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
87,Job_Engagement,categorical,0.0,0,3,1.0,{},
87,Job_Opportunities,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
87,Job_Satisfaction,categorical,0.0,0,3,1.0,{},
87,Job_Stability,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
87,Job_Support,categorical,33.33,1,3,1.0,"{""2.0"": 1}",2.0
87,MedicalInsurance,categorical,0.0,0,3,1.0,{},
87,MonthlySalary,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
87,OverTime,categorical,0.0,0,3,1.0,{},
87,Payment_Overtime,categorical,33.33,1,3,2.0,"{""1.0"": 1}",1.0
87,Physical_Stress,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
87,Psychological_Exhaustion,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
87,Recognition,categorical,0.0,0,3,1.0,{},
87,Rewards_Wages_Satisfaction,categorical,0.0,0,3,1.0,{},
87,Sector,categorical,0.0,0,3,1.0,{},
87,Training_programs_During_last_three_years,categorical,33.33,1,3,1.0,"{""2.0"": 1}",2.0
87,Useful_Training_Programs,categorical,0.0,0,3,1.0,{},
87,Work_Live_Balance,categorical,0.0,0,3,1.0,{},
87,Years_Experience,categorical,100.0,3,3,1.0,"{""0.0"": 3}",0.0
87,Years_experience_lastorganization,categorical,0.0,0,3,0.0,{},
88,Academic_degree,categorical,100.0,3,3,2.0,"{""3.0"": 1, ""1.0"": 2}","3.0,1.0"
88,Age,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
88,Bonus,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
88,Business_Travel,categorical,100.0,3,3,1.0,"{""0.0"": 3}",0.0
88,Distance_to_work,categorical,33.33,1,3,2.0,"{""1.0"": 1}",1.0
88,Emotional_Commitment,categorical,33.33,1,3,1.0,"{""2.0"": 1}",2.0
88,Environment_Satisfaction,categorical,100.0,3,3,2.0,"{""1.0"": 3}",1.0
88,Gender,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
88,Get_Deserved_Promotion,categorical,0.0,0,3,1.0,{},
88,Health_Issues,categorical,0.0,0,3,0.0,{},
88,Job_Engagement,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
88,Job_Opportunities,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
88,Job_Satisfaction,categorical,33.33,1,3,1.0,"{""2.0"": 1}",2.0
88,Job_Stability,categorical,0.0,0,3,1.0,{},
88,Job_Support,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
88,MedicalInsurance,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
88,MonthlySalary,categorical,33.33,1,3,2.0,"{""3.0"": 1}",3.0
88,OverTime,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
88,Payment_Overtime,categorical,33.33,1,3,2.0,"{""0.0"": 1}",0.0
88,Physical_Stress,categorical,66.67,2,3,1.0,"{""0.0"": 1, ""2.0"": 1}","0.0,2.0"
88,Psychological_Exhaustion,categorical,66.67,2,3,2.0,"{""1.0"": 2}",1.0
88,Recognition,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
88,Rewards_Wages_Satisfaction,categorical,100.0,3,3,0.0,"{""1.0"": 3}",1.0
88,Sector,categorical,100.0,3,3,1.0,"{""2.0"": 3}",2.0
88,Training_programs_During_last_three_years,categorical,100.0,3,3,2.0,"{""3.0"": 1, ""1.0"": 2}","3.0,1.0"
88,Useful_Training_Programs,categorical,0.0,0,3,1.0,{},
88,Work_Live_Balance,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
88,Years_Experience,categorical,66.67,2,3,2.0,"{""1.0"": 1, ""0.0"": 1}","1.0,0.0"
88,Years_experience_lastorganization,categorical,66.67,2,3,1.0,"{""0.0"": 1, ""2.0"": 1}","0.0,2.0"
89,Academic_degree,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
89,Age,categorical,0.0,0,3,0.0,{},
89,Bonus,categorical,0.0,0,3,0.0,{},
89,Business_Travel,categorical,0.0,0,3,0.0,{},
89,Distance_to_work,categorical,66.67,2,3,2.0,"{""1.0"": 2}",1.0
89,Emotional_Commitment,categorical,66.67,2,3,2.0,"{""1.0"": 2}",1.0
89,Environment_Satisfaction,categorical,66.67,2,3,2.0,"{""1.0"": 2}",1.0
89,Gender,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
89,Get_Deserved_Promotion,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
89,Health_Issues,categorical,0.0,0,3,0.0,{},
89,Job_Engagement,categorical,100.0,3,3,2.0,"{""1.0"": 3}",1.0
89,Job_Opportunities,categorical,100.0,3,3,1.0,"{""0.0"": 3}",0.0
89,Job_Satisfaction,categorical,0.0,0,3,1.0,{},
89,Job_Stability,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
89,Job_Support,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
89,MedicalInsurance,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
89,MonthlySalary,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
89,OverTime,categorical,0.0,0,3,0.0,{},
89,Payment_Overtime,categorical,0.0,0,3,0.0,{},
89,Physical_Stress,categorical,0.0,0,3,0.0,{},
89,Psychological_Exhaustion,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
89,Recognition,categorical,0.0,0,3,1.0,{},
89,Rewards_Wages_Satisfaction,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
89,Sector,categorical,66.67,2,3,1.0,"{""2.0"": 2}",2.0
89,Training_programs_During_last_three_years,categorical,100.0,3,3,1.0,"{""0.0"": 2, ""2.0"": 1}","0.0,2.0"
89,Useful_Training_Programs,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
89,Work_Live_Balance,categorical,100.0,3,3,2.0,"{""1.0"": 3}",1.0
89,Years_Experience,categorical,0.0,0,3,0.0,{},
89,Years_experience_lastorganization,categorical,0.0,0,3,0.0,{},
90,Academic_degree,categorical,0.0,0,3,1.0,{},
90,Age,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
90,Bonus,categorical,0.0,0,3,0.0,{},
90,Business_Travel,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
90,Distance_to_work,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
90,Emotional_Commitment,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
90,Environment_Satisfaction,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
90,Gender,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
90,Get_Deserved_Promotion,categorical,0.0,0,3,0.0,{},
90,Health_Issues,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
90,Job_Engagement,categorical,33.33,1,3,1.0,"{""2.0"": 1}",2.0
90,Job_Opportunities,categorical,100.0,3,3,1.0,"{""0.0"": 3}",0.0
90,Job_Satisfaction,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
90,Job_Stability,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
90,Job_Support,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
90,MedicalInsurance,categorical,0.0,0,3,0.0,{},
90,MonthlySalary,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
90,OverTime,categorical,0.0,0,3,0.0,{},
90,Payment_Overtime,categorical,0.0,0,3,0.0,{},
90,Physical_Stress,categorical,33.33,1,3,2.0,"{""1.0"": 1}",1.0
90,Psychological_Exhaustion,categorical,0.0,0,3,2.0,{},
90,Recognition,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
90,Rewards_Wages_Satisfaction,categorical,0.0,0,3,0.0,{},
90,Sector,categorical,66.67,2,3,3.0,"{""2.0"": 2}",2.0
90,Training_programs_During_last_three_years,categorical,0.0,0,3,0.0,{},
90,Useful_Training_Programs,categorical,0.0,0,3,0.0,{},
90,Work_Live_Balance,categorical,100.0,3,3,0.0,"{""1.0"": 3}",1.0
90,Years_Experience,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
90,Years_experience_lastorganization,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
91,Academic_degree,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
91,Age,categorical,0.0,0,3,0.0,{},
91,Bonus,categorical,0.0,0,3,0.0,{},
91,Business_Travel,categorical,0.0,0,3,0.0,{},
91,Distance_to_work,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
91,Emotional_Commitment,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
91,Environment_Satisfaction,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
91,Gender,categorical,0.0,0,3,1.0,{},
91,Get_Deserved_Promotion,categorical,0.0,0,3,0.0,{},
91,Health_Issues,categorical,0.0,0,3,0.0,{},
91,Job_Engagement,categorical,0.0,0,3,2.0,{},
91,Job_Opportunities,categorical,0.0,0,3,0.0,{},
91,Job_Satisfaction,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
91,Job_Stability,categorical,0.0,0,3,0.0,{},
91,Job_Support,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
91,MedicalInsurance,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
91,MonthlySalary,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
91,OverTime,categorical,0.0,0,3,1.0,{},
91,Payment_Overtime,categorical,0.0,0,3,2.0,{},
91,Physical_Stress,categorical,0.0,0,3,1.0,{},
91,Psychological_Exhaustion,categorical,33.33,1,3,2.0,"{""1.0"": 1}",1.0
91,Recognition,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
91,Rewards_Wages_Satisfaction,categorical,0.0,0,3,0.0,{},
91,Sector,categorical,33.33,1,3,1.0,"{""2.0"": 1}",2.0
91,Training_programs_During_last_three_years,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
91,Useful_Training_Programs,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
91,Work_Live_Balance,categorical,33.33,1,3,2.0,"{""1.0"": 1}",1.0
91,Years_Experience,categorical,0.0,0,3,0.0,{},
91,Years_experience_lastorganization,categorical,0.0,0,3,0.0,{},
92,Academic_degree,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
92,Age,categorical,0.0,0,3,0.0,{},
92,Bonus,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
92,Business_Travel,categorical,0.0,0,3,0.0,{},
92,Distance_to_work,categorical,100.0,3,3,0.0,"{""1.0"": 3}",1.0
92,Emotional_Commitment,categorical,0.0,0,3,1.0,{},
92,Environment_Satisfaction,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
92,Gender,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
92,Get_Deserved_Promotion,categorical,0.0,0,3,0.0,{},
92,Health_Issues,categorical,100.0,3,3,1.0,"{""0.0"": 3}",0.0
92,Job_Engagement,categorical,0.0,0,3,1.0,{},
92,Job_Opportunities,categorical,100.0,3,3,1.0,"{""0.0"": 3}",0.0
92,Job_Satisfaction,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
92,Job_Stability,categorical,0.0,0,3,0.0,{},
92,Job_Support,categorical,100.0,3,3,1.0,"{""0.0"": 2, ""2.0"": 1}","0.0,2.0"
92,MedicalInsurance,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
92,MonthlySalary,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
92,OverTime,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
92,Payment_Overtime,categorical,100.0,3,3,1.0,"{""0.0"": 2, ""2.0"": 1}","0.0,2.0"
92,Physical_Stress,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
92,Psychological_Exhaustion,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
92,Recognition,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
92,Rewards_Wages_Satisfaction,categorical,0.0,0,3,0.0,{},
92,Sector,categorical,0.0,0,3,1.0,{},
92,Training_programs_During_last_three_years,categorical,0.0,0,3,0.0,{},
92,Useful_Training_Programs,categorical,0.0,0,3,0.0,{},
92,Work_Live_Balance,categorical,0.0,0,3,1.0,{},
92,Years_Experience,categorical,0.0,0,3,0.0,{},
92,Years_experience_lastorganization,categorical,0.0,0,3,0.0,{},
93,Academic_degree,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
93,Age,categorical,0.0,0,3,0.0,{},
93,Bonus,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
93,Business_Travel,categorical,0.0,0,3,0.0,{},
93,Distance_to_work,categorical,33.33,1,3,1.0,"{""2.0"": 1}",2.0
93,Emotional_Commitment,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
93,Environment_Satisfaction,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
93,Gender,categorical,0.0,0,3,0.0,{},
93,Get_Deserved_Promotion,categorical,0.0,0,3,0.0,{},
93,Health_Issues,categorical,0.0,0,3,0.0,{},
93,Job_Engagement,categorical,66.67,2,3,1.0,"{""0.0"": 1, ""2.0"": 1}","0.0,2.0"
93,Job_Opportunities,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
93,Job_Satisfaction,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
93,Job_Stability,categorical,0.0,0,3,0.0,{},
93,Job_Support,categorical,100.0,3,3,1.0,"{""0.0"": 3}",0.0
93,MedicalInsurance,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
93,MonthlySalary,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
93,OverTime,categorical,0.0,0,3,0.0,{},
93,Payment_Overtime,categorical,0.0,0,3,0.0,{},
93,Physical_Stress,categorical,66.67,2,3,1.0,"{""2.0"": 2}",2.0
93,Psychological_Exhaustion,categorical,0.0,0,3,2.0,{},
93,Recognition,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
93,Rewards_Wages_Satisfaction,categorical,0.0,0,3,0.0,{},
93,Sector,categorical,33.33,1,3,1.0,"{""2.0"": 1}",2.0
93,Training_programs_During_last_three_years,categorical,0.0,0,3,0.0,{},
93,Useful_Training_Programs,categorical,0.0,0,3,0.0,{},
93,Work_Live_Balance,categorical,33.33,1,3,1.0,"{""2.0"": 1}",2.0
93,Years_Experience,categorical,0.0,0,3,0.0,{},
93,Years_experience_lastorganization,categorical,0.0,0,3,0.0,{},
94,Academic_degree,categorical,66.67,2,3,2.0,"{""1.0"": 2}",1.0
94,Age,categorical,0.0,0,3,1.0,{},
94,Bonus,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
94,Business_Travel,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
94,Distance_to_work,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
94,Emotional_Commitment,categorical,66.67,2,3,1.0,"{""2.0"": 2}",2.0
94,Environment_Satisfaction,categorical,0.0,0,3,1.0,{},
94,Gender,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
94,Get_Deserved_Promotion,categorical,0.0,0,3,1.0,{},
94,Health_Issues,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
94,Job_Engagement,categorical,0.0,0,3,1.0,{},
94,Job_Opportunities,categorical,100.0,3,3,1.0,"{""0.0"": 3}",0.0
94,Job_Satisfaction,categorical,0.0,0,3,1.0,{},
94,Job_Stability,categorical,0.0,0,3,1.0,{},
94,Job_Support,categorical,0.0,0,3,1.0,{},
94,MedicalInsurance,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
94,MonthlySalary,categorical,33.33,1,3,2.0,"{""1.0"": 1}",1.0
94,OverTime,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
94,Payment_Overtime,categorical,66.67,2,3,0.0,"{""1.0"": 1, ""2.0"": 1}","1.0,2.0"
94,Physical_Stress,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
94,Psychological_Exhaustion,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
94,Recognition,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
94,Rewards_Wages_Satisfaction,categorical,0.0,0,3,1.0,{},
94,Sector,categorical,100.0,3,3,4.0,"{""3.0"": 2, ""5.0"": 1}","3.0,5.0"
94,Training_programs_During_last_three_years,categorical,33.33,1,3,2.0,"{""1.0"": 1}",1.0
94,Useful_Training_Programs,categorical,0.0,0,3,1.0,{},
94,Work_Live_Balance,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
94,Years_Experience,categorical,0.0,0,3,1.0,{},
94,Years_experience_lastorganization,categorical,0.0,0,3,1.0,{},
95,Academic_degree,categorical,100.0,3,3,2.0,"{""1.0"": 3}",1.0
95,Age,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
95,Bonus,categorical,0.0,0,3,0.0,{},
95,Business_Travel,categorical,0.0,0,3,0.0,{},
95,Distance_to_work,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
95,Emotional_Commitment,categorical,0.0,0,3,0.0,{},
95,Environment_Satisfaction,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
95,Gender,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
95,Get_Deserved_Promotion,categorical,0.0,0,3,0.0,{},
95,Health_Issues,categorical,0.0,0,3,0.0,{},
95,Job_Engagement,categorical,0.0,0,3,1.0,{},
95,Job_Opportunities,categorical,0.0,0,3,0.0,{},
95,Job_Satisfaction,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
95,Job_Stability,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
95,Job_Support,categorical,0.0,0,3,0.0,{},
95,MedicalInsurance,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
95,MonthlySalary,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
95,OverTime,categorical,0.0,0,3,0.0,{},
95,Payment_Overtime,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
95,Physical_Stress,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
95,Psychological_Exhaustion,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
95,Recognition,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
95,Rewards_Wages_Satisfaction,categorical,0.0,0,3,0.0,{},
95,Sector,categorical,100.0,3,3,4.0,"{""3.0"": 3}",3.0
95,Training_programs_During_last_three_years,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
95,Useful_Training_Programs,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
95,Work_Live_Balance,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
95,Years_Experience,categorical,100.0,3,3,2.0,"{""1.0"": 1, ""0.0"": 2}","1.0,0.0"
95,Years_experience_lastorganization,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
96,Academic_degree,categorical,100.0,3,3,0.0,"{""1.0"": 3}",1.0
96,Age,categorical,100.0,3,3,1.0,"{""0.0"": 3}",0.0
96,Bonus,categorical,100.0,3,3,1.0,"{""0.0"": 3}",0.0
96,Business_Travel,categorical,0.0,0,3,0.0,{},
96,Distance_to_work,categorical,0.0,0,3,1.0,{},
96,Emotional_Commitment,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
96,Environment_Satisfaction,categorical,0.0,0,3,1.0,{},
96,Gender,categorical,0.0,0,3,0.0,{},
96,Get_Deserved_Promotion,categorical,0.0,0,3,0.0,{},
96,Health_Issues,categorical,0.0,0,3,0.0,{},
96,Job_Engagement,categorical,66.67,2,3,1.0,"{""2.0"": 2}",2.0
96,Job_Opportunities,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
96,Job_Satisfaction,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
96,Job_Stability,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
96,Job_Support,categorical,0.0,0,3,1.0,{},
96,MedicalInsurance,categorical,0.0,0,3,1.0,{},
96,MonthlySalary,categorical,0.0,0,3,0.0,{},
96,OverTime,categorical,0.0,0,3,1.0,{},
96,Payment_Overtime,categorical,33.33,1,3,2.0,"{""1.0"": 1}",1.0
96,Physical_Stress,categorical,33.33,1,3,2.0,"{""1.0"": 1}",1.0
96,Psychological_Exhaustion,categorical,33.33,1,3,2.0,"{""1.0"": 1}",1.0
96,Recognition,categorical,0.0,0,3,0.0,{},
96,Rewards_Wages_Satisfaction,categorical,0.0,0,3,0.0,{},
96,Sector,categorical,0.0,0,3,5.0,{},
96,Training_programs_During_last_three_years,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
96,Useful_Training_Programs,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
96,Work_Live_Balance,categorical,66.67,2,3,1.0,"{""2.0"": 2}",2.0
96,Years_Experience,categorical,100.0,3,3,1.0,"{""0.0"": 3}",0.0
96,Years_experience_lastorganization,categorical,100.0,3,3,1.0,"{""0.0"": 3}",0.0
97,Academic_degree,categorical,66.67,2,3,2.0,"{""1.0"": 2}",1.0
97,Age,categorical,0.0,0,3,0.0,{},
97,Bonus,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
97,Business_Travel,categorical,0.0,0,3,0.0,{},
97,Distance_to_work,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
97,Emotional_Commitment,categorical,66.67,2,3,0.0,"{""1.0"": 1, ""2.0"": 1}","1.0,2.0"
97,Environment_Satisfaction,categorical,33.33,1,3,2.0,"{""1.0"": 1}",1.0
97,Gender,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
97,Get_Deserved_Promotion,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
97,Health_Issues,categorical,0.0,0,3,0.0,{},
97,Job_Engagement,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
97,Job_Opportunities,categorical,0.0,0,3,1.0,{},
97,Job_Satisfaction,categorical,0.0,0,3,1.0,{},
97,Job_Stability,categorical,0.0,0,3,1.0,{},
97,Job_Support,categorical,0.0,0,3,1.0,{},
97,MedicalInsurance,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
97,MonthlySalary,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
97,OverTime,categorical,0.0,0,3,0.0,{},
97,Payment_Overtime,categorical,0.0,0,3,0.0,{},
97,Physical_Stress,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
97,Psychological_Exhaustion,categorical,33.33,1,3,2.0,"{""1.0"": 1}",1.0
97,Recognition,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
97,Rewards_Wages_Satisfaction,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
97,Sector,categorical,0.0,0,3,1.0,{},
97,Training_programs_During_last_three_years,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
97,Useful_Training_Programs,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
97,Work_Live_Balance,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
97,Years_Experience,categorical,0.0,0,3,0.0,{},
97,Years_experience_lastorganization,categorical,0.0,0,3,0.0,{},
98,Academic_degree,categorical,0.0,0,3,1.0,{},
98,Age,categorical,0.0,0,3,0.0,{},
98,Bonus,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
98,Business_Travel,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
98,Distance_to_work,categorical,0.0,0,3,1.0,{},
98,Emotional_Commitment,categorical,66.67,2,3,2.0,"{""1.0"": 2}",1.0
98,Environment_Satisfaction,categorical,0.0,0,3,1.0,{},
98,Gender,categorical,0.0,0,3,0.0,{},
98,Get_Deserved_Promotion,categorical,0.0,0,3,0.0,{},
98,Health_Issues,categorical,0.0,0,3,0.0,{},
98,Job_Engagement,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
98,Job_Opportunities,categorical,0.0,0,3,0.0,{},
98,Job_Satisfaction,categorical,0.0,0,3,1.0,{},
98,Job_Stability,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
98,Job_Support,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
98,MedicalInsurance,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
98,MonthlySalary,categorical,0.0,0,3,1.0,{},
98,OverTime,categorical,0.0,0,3,0.0,{},
